date,ten_year_yield,two_year_yield
3/12/2014,2.73,0.37
3/13/2014,2.66,0.34
3/14/2014,2.65,0.36
3/17/2014,2.7,0.38
3/18/2014,2.68,0.36
3/19/2014,2.78,0.47
3/20/2014,2.79,0.45
3/21/2014,2.75,0.45
3/24/2014,2.74,0.47
3/25/2014,2.75,0.47
3/26/2014,2.71,0.45
3/27/2014,2.69,0.45
3/28/2014,2.73,0.45
3/31/2014,2.73,0.44
4/1/2014,2.77,0.44
4/2/2014,2.82,0.47
4/3/2014,2.8,0.46
4/4/2014,2.74,0.43
4/7/2014,2.71,0.41
4/8/2014,2.69,0.4
4/9/2014,2.71,0.37
4/10/2014,2.65,0.37
4/11/2014,2.63,0.37
4/14/2014,2.65,0.37
4/15/2014,2.64,0.39
4/16/2014,2.65,0.39
4/17/2014,2.73,0.43
4/18/2014,NULL,NULL
4/21/2014,2.73,0.42
4/22/2014,2.73,0.45
4/23/2014,2.7,0.43
4/24/2014,2.7,0.43
4/25/2014,2.68,0.43
4/28/2014,2.7,0.44
4/29/2014,2.71,0.44
4/30/2014,2.67,0.42
5/1/2014,2.63,0.41
5/2/2014,2.6,0.42
5/5/2014,2.63,0.43
5/6/2014,2.61,0.43
5/7/2014,2.62,0.41
5/8/2014,2.61,0.4
5/9/2014,2.62,0.4
5/12/2014,2.66,0.41
5/13/2014,2.61,0.39
5/14/2014,2.54,0.39
5/15/2014,2.5,0.38
5/16/2014,2.52,0.38
5/19/2014,2.54,0.36
5/20/2014,2.52,0.35
5/21/2014,2.54,0.37
5/22/2014,2.56,0.37
5/23/2014,2.54,0.37
5/26/2014,NULL,NULL
5/27/2014,2.52,0.39
5/28/2014,2.44,0.37
5/29/2014,2.45,0.37
5/30/2014,2.48,0.37
6/2/2014,2.54,0.39
6/3/2014,2.6,0.41
6/4/2014,2.61,0.41
6/5/2014,2.59,0.4
6/6/2014,2.6,0.41
6/9/2014,2.62,0.43
6/10/2014,2.64,0.45
6/11/2014,2.65,0.44
6/12/2014,2.58,0.42
6/13/2014,2.6,0.45
6/16/2014,2.61,0.49
6/17/2014,2.66,0.51
6/18/2014,2.61,0.48
6/19/2014,2.64,0.48
6/20/2014,2.63,0.5
6/23/2014,2.63,0.48
6/24/2014,2.59,0.49
6/25/2014,2.57,0.48
6/26/2014,2.53,0.46
6/27/2014,2.54,0.45
6/30/2014,2.53,0.47
7/1/2014,2.58,0.47
7/2/2014,2.64,0.49
7/3/2014,2.65,0.52
7/4/2014,NULL,NULL
7/7/2014,2.63,0.52
7/8/2014,2.58,0.51
7/9/2014,2.57,0.51
7/10/2014,2.55,0.46
7/11/2014,2.53,0.48
7/14/2014,2.55,0.48
7/15/2014,2.56,0.49
7/16/2014,2.55,0.5
7/17/2014,2.47,0.47
7/18/2014,2.5,0.51
7/21/2014,2.49,0.51
7/22/2014,2.48,0.49
7/23/2014,2.48,0.5
7/24/2014,2.52,0.53
7/25/2014,2.48,0.53
7/28/2014,2.5,0.54
7/29/2014,2.47,0.54
7/30/2014,2.57,0.56
7/31/2014,2.58,0.53
8/1/2014,2.52,0.47
8/4/2014,2.51,0.47
8/5/2014,2.49,0.47
8/6/2014,2.49,0.48
8/7/2014,2.43,0.44
8/8/2014,2.44,0.45
8/11/2014,2.44,0.47
8/12/2014,2.46,0.45
8/13/2014,2.43,0.43
8/14/2014,2.4,0.42
8/15/2014,2.34,0.42
8/18/2014,2.39,0.44
8/19/2014,2.4,0.46
8/20/2014,2.43,0.49
8/21/2014,2.41,0.49
8/22/2014,2.4,0.53
8/25/2014,2.39,0.53
8/26/2014,2.39,0.52
8/27/2014,2.37,0.51
8/28/2014,2.34,0.5
8/29/2014,2.35,0.48
9/1/2014,NULL,NULL
9/2/2014,2.42,0.53
9/3/2014,2.41,0.52
9/4/2014,2.45,0.54
9/5/2014,2.46,0.52
9/8/2014,2.48,0.54
9/9/2014,2.5,0.56
9/10/2014,2.54,0.58
9/11/2014,2.54,0.58
9/12/2014,2.62,0.58
9/15/2014,2.6,0.58
9/16/2014,2.6,0.55
9/17/2014,2.62,0.59
9/18/2014,2.63,0.59
9/19/2014,2.59,0.59
9/22/2014,2.57,0.58
9/23/2014,2.54,0.57
9/24/2014,2.57,0.59
9/25/2014,2.52,0.56
9/26/2014,2.54,0.59
9/29/2014,2.5,0.58
9/30/2014,2.52,0.58
10/1/2014,2.42,0.53
10/2/2014,2.44,0.53
10/3/2014,2.45,0.57
10/6/2014,2.43,0.54
10/7/2014,2.36,0.52
10/8/2014,2.35,0.46
10/9/2014,2.34,0.46
10/10/2014,2.31,0.45
10/13/2014,NULL,NULL
10/14/2014,2.21,0.39
10/15/2014,2.15,0.34
10/16/2014,2.17,0.35
10/17/2014,2.22,0.39
10/20/2014,2.2,0.37
10/21/2014,2.23,0.38
10/22/2014,2.25,0.41
10/23/2014,2.29,0.41
10/24/2014,2.29,0.41
10/27/2014,2.27,0.41
10/28/2014,2.3,0.42
10/29/2014,2.34,0.48
10/30/2014,2.32,0.48
10/31/2014,2.35,0.5
11/3/2014,2.36,0.52
11/4/2014,2.35,0.52
11/5/2014,2.36,0.52
11/6/2014,2.39,0.54
11/7/2014,2.32,0.51
11/10/2014,2.38,0.55
11/11/2014,NULL,NULL
11/12/2014,2.37,0.55
11/13/2014,2.35,0.53
11/14/2014,2.32,0.54
11/17/2014,2.34,0.54
11/18/2014,2.32,0.53
11/19/2014,2.36,0.54
11/20/2014,2.34,0.53
11/21/2014,2.31,0.53
11/24/2014,2.3,0.53
11/25/2014,2.27,0.51
11/26/2014,2.24,0.53
11/27/2014,NULL,NULL
11/28/2014,2.18,0.47
12/1/2014,2.22,0.49
12/2/2014,2.28,0.55
12/3/2014,2.29,0.57
12/4/2014,2.25,0.55
12/5/2014,2.31,0.65
12/8/2014,2.26,0.64
12/9/2014,2.22,0.64
12/10/2014,2.18,0.59
12/11/2014,2.19,0.62
12/12/2014,2.1,0.56
12/15/2014,2.12,0.6
12/16/2014,2.07,0.58
12/17/2014,2.14,0.62
12/18/2014,2.22,0.67
12/19/2014,2.17,0.67
12/22/2014,2.17,0.71
12/23/2014,2.26,0.73
12/24/2014,2.27,0.73
12/25/2014,NULL,NULL
12/26/2014,2.25,0.73
12/29/2014,2.22,0.72
12/30/2014,2.2,0.69
12/31/2014,2.17,0.67
1/1/2015,NULL,NULL
1/2/2015,2.12,0.66
1/5/2015,2.04,0.68
1/6/2015,1.97,0.65
1/7/2015,1.96,0.62
1/8/2015,2.03,0.62
1/9/2015,1.98,0.59
1/12/2015,1.92,0.56
1/13/2015,1.91,0.54
1/14/2015,1.86,0.51
1/15/2015,1.77,0.44
1/16/2015,1.83,0.49
1/19/2015,NULL,NULL
1/20/2015,1.82,0.53
1/21/2015,1.87,0.53
1/22/2015,1.9,0.53
1/23/2015,1.81,0.52
1/26/2015,1.83,0.54
1/27/2015,1.83,0.54
1/28/2015,1.73,0.5
1/29/2015,1.77,0.51
1/30/2015,1.68,0.47
2/2/2015,1.68,0.49
2/3/2015,1.79,0.52
2/4/2015,1.81,0.52
2/5/2015,1.83,0.52
2/6/2015,1.95,0.65
2/9/2015,1.96,0.65
2/10/2015,2.01,0.67
2/11/2015,2,0.67
2/12/2015,1.99,0.61
2/13/2015,2.02,0.66
2/16/2015,NULL,NULL
2/17/2015,2.14,0.7
2/18/2015,2.07,0.62
2/19/2015,2.11,0.67
2/20/2015,2.13,0.67
2/23/2015,2.06,0.64
2/24/2015,1.99,0.6
2/25/2015,1.96,0.61
2/26/2015,2.03,0.66
2/27/2015,2,0.63
3/2/2015,2.08,0.66
3/3/2015,2.12,0.68
3/4/2015,2.12,0.66
3/5/2015,2.11,0.65
3/6/2015,2.24,0.73
3/9/2015,2.2,0.7
3/10/2015,2.14,0.7
3/11/2015,2.11,0.7
3/12/2015,2.1,0.67
3/13/2015,2.13,0.68
3/16/2015,2.1,0.66
3/17/2015,2.06,0.7
3/18/2015,1.93,0.57
3/19/2015,1.98,0.63
3/20/2015,1.93,0.6
3/23/2015,1.92,0.6
3/24/2015,1.88,0.58
3/25/2015,1.93,0.59
3/26/2015,2.01,0.61
3/27/2015,1.95,0.58
3/30/2015,1.96,0.58
3/31/2015,1.94,0.56
4/1/2015,1.87,0.55
4/2/2015,1.92,0.55
4/3/2015,1.85,0.49
4/6/2015,1.92,0.51
4/7/2015,1.89,0.52
4/8/2015,1.92,0.54
4/9/2015,1.97,0.56
4/10/2015,1.96,0.57
4/13/2015,1.94,0.54
4/14/2015,1.9,0.53
4/15/2015,1.91,0.51
4/16/2015,1.9,0.5
4/17/2015,1.87,0.51
4/20/2015,1.9,0.55
4/21/2015,1.92,0.55
4/22/2015,1.99,0.57
4/23/2015,1.96,0.55
4/24/2015,1.93,0.54
4/27/2015,1.94,0.54
4/28/2015,2,0.56
4/29/2015,2.06,0.56
4/30/2015,2.05,0.58
5/1/2015,2.12,0.6
5/4/2015,2.16,0.6
5/5/2015,2.19,0.62
5/6/2015,2.25,0.65
5/7/2015,2.18,0.63
5/8/2015,2.16,0.59
5/11/2015,2.28,0.62
5/12/2015,2.28,0.61
5/13/2015,2.27,0.59
5/14/2015,2.23,0.56
5/15/2015,2.14,0.55
5/18/2015,2.23,0.58
5/19/2015,2.27,0.63
5/20/2015,2.26,0.6
5/21/2015,2.19,0.6
5/22/2015,2.21,0.64
5/25/2015,NULL,NULL
5/26/2015,2.14,0.64
5/27/2015,2.14,0.64
5/28/2015,2.13,0.62
5/29/2015,2.12,0.61
6/1/2015,2.19,0.64
6/2/2015,2.27,0.64
6/3/2015,2.38,0.69
6/4/2015,2.31,0.66
6/5/2015,2.41,0.73
6/8/2015,2.39,0.7
6/9/2015,2.42,0.72
6/10/2015,2.5,0.75
6/11/2015,2.39,0.73
6/12/2015,2.39,0.74
6/15/2015,2.36,0.72
6/16/2015,2.32,0.71
6/17/2015,2.32,0.67
6/18/2015,2.35,0.66
6/19/2015,2.26,0.65
6/22/2015,2.37,0.68
6/23/2015,2.42,0.7
6/24/2015,2.38,0.68
6/25/2015,2.4,0.68
6/26/2015,2.49,0.72
6/29/2015,2.33,0.64
6/30/2015,2.35,0.64
7/1/2015,2.43,0.69
7/2/2015,2.4,0.64
7/3/2015,NULL,NULL
7/6/2015,2.3,0.6
7/7/2015,2.27,0.58
7/8/2015,2.22,0.55
7/9/2015,2.32,0.6
7/10/2015,2.42,0.65
7/13/2015,2.44,0.69
7/14/2015,2.41,0.66
7/15/2015,2.36,0.64
7/16/2015,2.36,0.67
7/17/2015,2.34,0.68
7/20/2015,2.38,0.71
7/21/2015,2.35,0.71
7/22/2015,2.33,0.75
7/23/2015,2.28,0.71
7/24/2015,2.27,0.7
7/27/2015,2.23,0.68
7/28/2015,2.26,0.69
7/29/2015,2.29,0.7
7/30/2015,2.28,0.72
7/31/2015,2.2,0.67
8/3/2015,2.16,0.68
8/4/2015,2.23,0.74
8/5/2015,2.28,0.73
8/6/2015,2.23,0.71
8/7/2015,2.18,0.73
8/10/2015,2.24,0.73
8/11/2015,2.15,0.68
8/12/2015,2.14,0.67
8/13/2015,2.19,0.72
8/14/2015,2.2,0.73
8/17/2015,2.16,0.72
8/18/2015,2.2,0.74
8/19/2015,2.12,0.67
8/20/2015,2.09,0.69
8/21/2015,2.05,0.64
8/24/2015,2.01,0.59
8/25/2015,2.12,0.67
8/26/2015,2.18,0.67
8/27/2015,2.18,0.68
8/28/2015,2.19,0.72
8/31/2015,2.21,0.74
9/1/2015,2.17,0.7
9/2/2015,2.2,0.72
9/3/2015,2.18,0.71
9/4/2015,2.13,0.71
9/7/2015,NULL,NULL
9/8/2015,2.2,0.74
9/9/2015,2.21,0.75
9/10/2015,2.23,0.75
9/11/2015,2.2,0.71
9/14/2015,2.18,0.73
9/15/2015,2.28,0.82
9/16/2015,2.3,0.82
9/17/2015,2.21,0.7
9/18/2015,2.13,0.69
9/21/2015,2.2,0.72
9/22/2015,2.14,0.69
9/23/2015,2.16,0.7
9/24/2015,2.13,0.67
9/25/2015,2.17,0.7
9/28/2015,2.1,0.67
9/29/2015,2.05,0.64
9/30/2015,2.06,0.64
10/1/2015,2.05,0.64
10/2/2015,1.99,0.58
10/5/2015,2.07,0.61
10/6/2015,2.05,0.61
10/7/2015,2.08,0.65
10/8/2015,2.12,0.65
10/9/2015,2.12,0.65
10/12/2015,NULL,NULL
10/13/2015,2.06,0.64
10/14/2015,1.99,0.57
10/15/2015,2.04,0.61
10/16/2015,2.04,0.61
10/19/2015,2.04,0.61
10/20/2015,2.08,0.66
10/21/2015,2.04,0.64
10/22/2015,2.04,0.61
10/23/2015,2.09,0.66
10/26/2015,2.07,0.66
10/27/2015,2.05,0.65
10/28/2015,2.1,0.73
10/29/2015,2.19,0.75
10/30/2015,2.16,0.75
11/2/2015,2.2,0.77
11/3/2015,2.23,0.8
11/4/2015,2.25,0.84
11/5/2015,2.26,0.85
11/6/2015,2.34,0.9
11/9/2015,2.36,0.89
11/10/2015,2.32,0.87
11/11/2015,NULL,NULL
11/12/2015,2.32,0.89
11/13/2015,2.28,0.86
11/16/2015,2.27,0.88
11/17/2015,2.25,0.86
11/18/2015,2.27,0.9
11/19/2015,2.24,0.91
11/20/2015,2.26,0.93
11/23/2015,2.25,0.94
11/24/2015,2.24,0.93
11/25/2015,2.23,0.93
11/26/2015,NULL,NULL
11/27/2015,2.22,0.92
11/30/2015,2.21,0.94
12/1/2015,2.15,0.91
12/2/2015,2.18,0.94
12/3/2015,2.33,0.96
12/4/2015,2.28,0.96
12/7/2015,2.23,0.94
12/8/2015,2.24,0.94
12/9/2015,2.22,0.93
12/10/2015,2.24,0.95
12/11/2015,2.13,0.88
12/14/2015,2.23,0.97
12/15/2015,2.28,0.98
12/16/2015,2.3,1.02
12/17/2015,2.24,1
12/18/2015,2.19,0.97
12/21/2015,2.2,0.96
12/22/2015,2.24,0.99
12/23/2015,2.27,1.01
12/24/2015,2.25,1.03
12/25/2015,NULL,NULL
12/28/2015,2.24,1.05
12/29/2015,2.32,1.09
12/30/2015,2.31,1.08
12/31/2015,2.27,1.06
1/1/2016,NULL,NULL
1/4/2016,2.24,1.02
1/5/2016,2.25,1.04
1/6/2016,2.18,0.99
1/7/2016,2.16,0.96
1/8/2016,2.13,0.94
1/11/2016,2.17,0.94
1/12/2016,2.12,0.93
1/13/2016,2.08,0.91
1/14/2016,2.1,0.9
1/15/2016,2.03,0.85
1/18/2016,NULL,NULL
1/19/2016,2.06,0.88
1/20/2016,2.01,0.85
1/21/2016,2.02,0.84
1/22/2016,2.07,0.88
1/25/2016,2.03,0.88
1/26/2016,2.01,0.85
1/27/2016,2.02,0.84
1/28/2016,2,0.83
1/29/2016,1.94,0.76
2/1/2016,1.97,0.81
2/2/2016,1.87,0.75
2/3/2016,1.88,0.72
2/4/2016,1.87,0.7
2/5/2016,1.86,0.74
2/8/2016,1.75,0.66
2/9/2016,1.74,0.69
2/10/2016,1.71,0.71
2/11/2016,1.63,0.64
2/12/2016,1.74,0.71
2/15/2016,NULL,NULL
2/16/2016,1.78,0.74
2/17/2016,1.81,0.74
2/18/2016,1.75,0.71
2/19/2016,1.76,0.76
2/22/2016,1.77,0.78
2/23/2016,1.74,0.76
2/24/2016,1.75,0.75
2/25/2016,1.71,0.72
2/26/2016,1.76,0.8
2/29/2016,1.74,0.78
3/1/2016,1.83,0.85
3/2/2016,1.84,0.85
3/3/2016,1.83,0.85
3/4/2016,1.88,0.88
3/7/2016,1.91,0.91
3/8/2016,1.83,0.88
3/9/2016,1.9,0.9
3/10/2016,1.93,0.93
3/11/2016,1.98,0.97
3/14/2016,1.97,0.97
3/15/2016,1.97,0.98
3/16/2016,1.94,0.87
3/17/2016,1.91,0.87
3/18/2016,1.88,0.84
3/21/2016,1.92,0.87
3/22/2016,1.94,0.91
3/23/2016,1.88,0.87
3/24/2016,1.91,0.89
3/25/2016,NULL,NULL
3/28/2016,1.89,0.89
3/29/2016,1.81,0.78
3/30/2016,1.83,0.76
3/31/2016,1.78,0.73
4/1/2016,1.79,0.76
4/4/2016,1.78,0.75
4/5/2016,1.73,0.72
4/6/2016,1.76,0.73
4/7/2016,1.7,0.7
4/8/2016,1.72,0.7
4/11/2016,1.73,0.7
4/12/2016,1.79,0.74
4/13/2016,1.77,0.75
4/14/2016,1.8,0.77
4/15/2016,1.76,0.74
4/18/2016,1.78,0.75
4/19/2016,1.79,0.77
4/20/2016,1.85,0.8
4/21/2016,1.88,0.82
4/22/2016,1.89,0.84
4/25/2016,1.91,0.85
4/26/2016,1.94,0.86
4/27/2016,1.87,0.83
4/28/2016,1.84,0.78
4/29/2016,1.83,0.77
5/2/2016,1.88,0.8
5/3/2016,1.81,0.75
5/4/2016,1.79,0.75
5/5/2016,1.76,0.72
5/6/2016,1.79,0.74
5/9/2016,1.77,0.72
5/10/2016,1.77,0.72
5/11/2016,1.73,0.74
5/12/2016,1.75,0.76
5/13/2016,1.71,0.76
5/16/2016,1.75,0.79
5/17/2016,1.76,0.82
5/18/2016,1.87,0.9
5/19/2016,1.85,0.89
5/20/2016,1.85,0.89
5/23/2016,1.84,0.91
5/24/2016,1.86,0.92
5/25/2016,1.87,0.92
5/26/2016,1.83,0.87
5/27/2016,1.85,0.9
5/30/2016,NULL,NULL
5/31/2016,1.84,0.87
6/1/2016,1.85,0.91
6/2/2016,1.81,0.89
6/3/2016,1.71,0.78
6/6/2016,1.73,0.8
6/7/2016,1.72,0.78
6/8/2016,1.71,0.78
6/9/2016,1.68,0.77
6/10/2016,1.64,0.73
6/13/2016,1.62,0.73
6/14/2016,1.62,0.74
6/15/2016,1.6,0.69
6/16/2016,1.57,0.7
6/17/2016,1.62,0.7
6/20/2016,1.67,0.74
6/21/2016,1.71,0.76
6/22/2016,1.69,0.75
6/23/2016,1.74,0.78
6/24/2016,1.57,0.64
6/27/2016,1.46,0.61
6/28/2016,1.46,0.61
6/29/2016,1.5,0.62
6/30/2016,1.49,0.58
7/1/2016,1.46,0.59
7/4/2016,NULL,NULL
7/5/2016,1.37,0.56
7/6/2016,1.38,0.58
7/7/2016,1.4,0.58
7/8/2016,1.37,0.61
7/11/2016,1.43,0.66
7/12/2016,1.53,0.69
7/13/2016,1.48,0.68
7/14/2016,1.53,0.68
7/15/2016,1.6,0.71
7/18/2016,1.59,0.68
7/19/2016,1.56,0.7
7/20/2016,1.59,0.73
7/21/2016,1.57,0.7
7/22/2016,1.57,0.71
7/25/2016,1.58,0.72
7/26/2016,1.57,0.75
7/27/2016,1.52,0.73
7/28/2016,1.52,0.72
7/29/2016,1.46,0.67
8/1/2016,1.51,0.67
8/2/2016,1.55,0.67
8/3/2016,1.55,0.67
8/4/2016,1.51,0.64
8/5/2016,1.59,0.72
8/8/2016,1.59,0.74
8/9/2016,1.55,0.71
8/10/2016,1.5,0.69
8/11/2016,1.57,0.76
8/12/2016,1.51,0.71
8/15/2016,1.55,0.72
8/16/2016,1.57,0.76
8/17/2016,1.56,0.74
8/18/2016,1.53,0.71
8/19/2016,1.58,0.76
8/22/2016,1.55,0.76
8/23/2016,1.55,0.74
8/24/2016,1.56,0.76
8/25/2016,1.58,0.78
8/26/2016,1.62,0.84
8/29/2016,1.57,0.81
8/30/2016,1.57,0.8
8/31/2016,1.58,0.8
9/1/2016,1.57,0.78
9/2/2016,1.6,0.8
9/5/2016,NULL,NULL
9/6/2016,1.55,0.74
9/7/2016,1.54,0.74
9/8/2016,1.61,0.78
9/9/2016,1.67,0.79
9/12/2016,1.68,0.79
9/13/2016,1.73,0.8
9/14/2016,1.7,0.77
9/15/2016,1.71,0.74
9/16/2016,1.7,0.77
9/19/2016,1.7,0.79
9/20/2016,1.69,0.79
9/21/2016,1.66,0.79
9/22/2016,1.63,0.79
9/23/2016,1.62,0.77
9/26/2016,1.59,0.76
9/27/2016,1.56,0.75
9/28/2016,1.57,0.75
9/29/2016,1.56,0.73
9/30/2016,1.6,0.77
10/3/2016,1.63,0.8
10/4/2016,1.69,0.82
10/5/2016,1.72,0.85
10/6/2016,1.75,0.86
10/7/2016,1.73,0.83
10/10/2016,NULL,NULL
10/11/2016,1.77,0.87
10/12/2016,1.79,0.87
10/13/2016,1.75,0.85
10/14/2016,1.8,0.84
10/17/2016,1.77,0.81
10/18/2016,1.75,0.82
10/19/2016,1.76,0.81
10/20/2016,1.76,0.84
10/21/2016,1.74,0.84
10/24/2016,1.77,0.84
10/25/2016,1.77,0.86
10/26/2016,1.79,0.86
10/27/2016,1.85,0.87
10/28/2016,1.86,0.86
10/31/2016,1.84,0.86
11/1/2016,1.83,0.83
11/2/2016,1.81,0.81
11/3/2016,1.82,0.81
11/4/2016,1.79,0.8
11/7/2016,1.83,0.82
11/8/2016,1.88,0.87
11/9/2016,2.07,0.9
11/10/2016,2.15,0.92
11/11/2016,NULL,NULL
11/14/2016,2.23,1
11/15/2016,2.23,1.02
11/16/2016,2.22,1
11/17/2016,2.29,1.04
11/18/2016,2.34,1.07
11/21/2016,2.33,1.08
11/22/2016,2.31,1.07
11/23/2016,2.36,1.12
11/24/2016,NULL,NULL
11/25/2016,2.36,1.12
11/28/2016,2.32,1.11
11/29/2016,2.3,1.09
11/30/2016,2.37,1.11
12/1/2016,2.45,1.14
12/2/2016,2.4,1.11
12/5/2016,2.39,1.13
12/6/2016,2.39,1.12
12/7/2016,2.34,1.1
12/8/2016,2.4,1.12
12/9/2016,2.47,1.15
12/12/2016,2.49,1.15
12/13/2016,2.48,1.17
12/14/2016,2.54,1.27
12/15/2016,2.6,1.29
12/16/2016,2.6,1.28
12/19/2016,2.54,1.24
12/20/2016,2.57,1.25
12/21/2016,2.55,1.21
12/22/2016,2.55,1.22
12/23/2016,2.55,1.22
12/26/2016,NULL,NULL
12/27/2016,2.57,1.28
12/28/2016,2.51,1.26
12/29/2016,2.49,1.22
12/30/2016,2.45,1.2
1/2/2017,NULL,NULL
1/3/2017,2.45,1.22
1/4/2017,2.46,1.24
1/5/2017,2.37,1.17
1/6/2017,2.42,1.22
1/9/2017,2.38,1.21
1/10/2017,2.38,1.19
1/11/2017,2.38,1.2
1/12/2017,2.36,1.18
1/13/2017,2.4,1.21
1/16/2017,NULL,NULL
1/17/2017,2.33,1.17
1/18/2017,2.42,1.23
1/19/2017,2.47,1.25
1/20/2017,2.48,1.2
1/23/2017,2.41,1.16
1/24/2017,2.47,1.21
1/25/2017,2.53,1.23
1/26/2017,2.51,1.21
1/27/2017,2.49,1.22
1/30/2017,2.49,1.22
1/31/2017,2.45,1.19
2/1/2017,2.48,1.22
2/2/2017,2.48,1.21
2/3/2017,2.49,1.21
2/6/2017,2.42,1.16
2/7/2017,2.4,1.16
2/8/2017,2.34,1.15
2/9/2017,2.4,1.2
2/10/2017,2.41,1.2
2/13/2017,2.43,1.2
2/14/2017,2.47,1.25
2/15/2017,2.51,1.27
2/16/2017,2.45,1.22
2/17/2017,2.42,1.21
2/20/2017,NULL,NULL
2/21/2017,2.43,1.22
2/22/2017,2.42,1.22
2/23/2017,2.38,1.18
2/24/2017,2.31,1.12
2/27/2017,2.36,1.2
2/28/2017,2.36,1.22
3/1/2017,2.46,1.29
3/2/2017,2.49,1.32
3/3/2017,2.49,1.32
3/6/2017,2.49,1.31
3/7/2017,2.52,1.32
3/8/2017,2.57,1.36
3/9/2017,2.6,1.37
3/10/2017,2.58,1.36
3/13/2017,2.62,1.4
3/14/2017,2.6,1.4
3/15/2017,2.51,1.33
3/16/2017,2.53,1.35
3/17/2017,2.5,1.33
3/20/2017,2.47,1.3
3/21/2017,2.43,1.27
3/22/2017,2.4,1.27
3/23/2017,2.41,1.26
3/24/2017,2.4,1.26
3/27/2017,2.38,1.27
3/28/2017,2.42,1.3
3/29/2017,2.39,1.26
3/30/2017,2.42,1.28
3/31/2017,2.4,1.27
4/3/2017,2.35,1.24
4/4/2017,2.36,1.25
4/5/2017,2.34,1.24
4/6/2017,2.34,1.24
4/7/2017,2.38,1.29
4/10/2017,2.37,1.29
4/11/2017,2.32,1.24
4/12/2017,2.28,1.24
4/13/2017,2.24,1.21
4/14/2017,NULL,NULL
4/17/2017,2.26,1.21
4/18/2017,2.18,1.18
4/19/2017,2.21,1.19
4/20/2017,2.24,1.21
4/21/2017,2.24,1.2
4/24/2017,2.28,1.25
4/25/2017,2.35,1.29
4/26/2017,2.32,1.28
4/27/2017,2.3,1.25
4/28/2017,2.29,1.28
5/1/2017,2.33,1.28
5/2/2017,2.29,1.27
5/3/2017,2.33,1.3
5/4/2017,2.36,1.32
5/5/2017,2.36,1.32
5/8/2017,2.39,1.33
5/9/2017,2.42,1.37
5/10/2017,2.41,1.35
5/11/2017,2.39,1.35
5/12/2017,2.33,1.29
5/15/2017,2.34,1.31
5/16/2017,2.33,1.29
5/17/2017,2.22,1.26
5/18/2017,2.23,1.27
5/19/2017,2.23,1.28
5/22/2017,2.25,1.29
5/23/2017,2.29,1.31
5/24/2017,2.26,1.29
5/25/2017,2.25,1.3
5/26/2017,2.25,1.3
5/29/2017,NULL,NULL
5/30/2017,2.21,1.28
5/31/2017,2.21,1.28
6/1/2017,2.21,1.28
6/2/2017,2.15,1.28
6/5/2017,2.18,1.32
6/6/2017,2.14,1.3
6/7/2017,2.18,1.32
6/8/2017,2.19,1.33
6/9/2017,2.21,1.35
6/12/2017,2.21,1.35
6/13/2017,2.21,1.38
6/14/2017,2.15,1.35
6/15/2017,2.16,1.35
6/16/2017,2.16,1.32
6/19/2017,2.19,1.36
6/20/2017,2.16,1.36
6/21/2017,2.16,1.36
6/22/2017,2.15,1.34
6/23/2017,2.15,1.34
6/26/2017,2.14,1.36
6/27/2017,2.21,1.38
6/28/2017,2.22,1.34
6/29/2017,2.27,1.38
6/30/2017,2.31,1.38
7/3/2017,2.35,1.41
7/4/2017,NULL,NULL
7/5/2017,2.33,1.41
7/6/2017,2.37,1.4
7/7/2017,2.39,1.4
7/10/2017,2.38,1.4
7/11/2017,2.37,1.37
7/12/2017,2.33,1.35
7/13/2017,2.35,1.37
7/14/2017,2.33,1.35
7/17/2017,2.31,1.36
7/18/2017,2.27,1.36
7/19/2017,2.27,1.37
7/20/2017,2.27,1.37
7/21/2017,2.24,1.36
7/24/2017,2.26,1.37
7/25/2017,2.33,1.4
7/26/2017,2.29,1.36
7/27/2017,2.32,1.36
7/28/2017,2.3,1.34
7/31/2017,2.3,1.34
8/1/2017,2.26,1.34
8/2/2017,2.27,1.36
8/3/2017,2.24,1.34
8/4/2017,2.27,1.36
8/7/2017,2.26,1.36
8/8/2017,2.29,1.36
8/9/2017,2.24,1.33
8/10/2017,2.2,1.33
8/11/2017,2.19,1.3
8/14/2017,2.22,1.33
8/15/2017,2.27,1.35
8/16/2017,2.23,1.33
8/17/2017,2.19,1.32
8/18/2017,2.19,1.33
8/21/2017,2.18,1.32
8/22/2017,2.22,1.33
8/23/2017,2.17,1.32
8/24/2017,2.19,1.33
8/25/2017,2.17,1.35
8/28/2017,2.16,1.33
8/29/2017,2.13,1.33
8/30/2017,2.15,1.33
8/31/2017,2.12,1.33
9/1/2017,2.16,1.35
9/4/2017,NULL,NULL
9/5/2017,2.07,1.3
9/6/2017,2.1,1.3
9/7/2017,2.05,1.27
9/8/2017,2.06,1.27
9/11/2017,2.14,1.32
9/12/2017,2.17,1.33
9/13/2017,2.2,1.35
9/14/2017,2.2,1.37
9/15/2017,2.2,1.39
9/18/2017,2.23,1.4
9/19/2017,2.24,1.4
9/20/2017,2.28,1.45
9/21/2017,2.27,1.45
9/22/2017,2.26,1.46
9/25/2017,2.22,1.44
9/26/2017,2.24,1.45
9/27/2017,2.31,1.47
9/28/2017,2.31,1.45
9/29/2017,2.33,1.47
10/2/2017,2.34,1.49
10/3/2017,2.33,1.47
10/4/2017,2.33,1.47
